timestep;demand_el;pv_G1_south_normalised
3816;1.21;0
3817;1.21;0
3818;1.21;0
3819;1.21;0
3820;1.21;0
3821;1.21;0.002011506
3822;1.21;0.01113125
3823;1.21;0.185184659
3824;1.21;0.387457386
3825;6.63929229;0.561690341
3826;1.21;0.687471591
3827;9.55129954;0.768323864
3828;15.80727419;0.793934659
3829;19.97792396;0.680724432
3830;20.428;0.580497159
3831;20.428;0.458963068
3832;19.97792396;0.250284091
3833;15.80727419;0.115083807
3834;9.55129954;0.027377841
3835;1.21;0.00859929
3836;1.21;0
3837;1.21;0
3838;1.21;0
3839;1.21;0
3840;1.21;0
3841;1.21;0
3842;1.21;0
3843;1.21;0
3844;1.21;0
3845;1.21;0.002200142
3846;1.21;0.006475568
3847;1.21;0.186889205
3848;1.21;0.392059659
3849;1.21;0.558181818
3850;1.21;0.681264205
3851;1.21;0.759346591
3852;1.21;0.787855114
3853;1.21;0.668508523
3854;1.21;0.571988636
3855;1.21;0.450752841
3856;1.21;0.247201705
3857;1.21;0.116848011
3858;1.21;0.033099432
3859;1.21;0.011946875
3860;1.21;0
3861;1.21;0
3862;1.21;0
3863;1.21;0
3864;1.21;0
3865;1.21;0
3866;1.21;0
3867;1.21;0
3868;1.21;0
3869;1.21;0.001857386
3870;1.21;0.025036932
3871;1.21;0.172059659
3872;1.21;0.357599432
3873;1.21;0.504176136
3874;1.21;0.575582386
3875;1.21;0.638465909
3876;1.21;0.540525568
3877;1.21;0.586349432
3878;1.21;0.485198864
3879;1.21;0.418664773
3880;1.21;0.254133523
3881;1.21;0.149332386
3882;1.21;0.09446733
3883;1.21;0.034089489
3884;1.21;0
3885;1.21;0
3886;1.21;0
3887;1.21;0
3888;1.21;0
3889;1.21;0
3890;1.21;0
3891;1.21;0
3892;1.21;0
3893;1.21;0
3894;1.21;0.015100852
3895;1.21;0.043765625
3896;1.21;0.100326705
3897;1.21;0.209957386
3898;1.21;0.244076705
3899;1.633685056;0.318309659
3900;1.951448848;0.213423295
3901;2.163291376;0.198267045
3902;2.26921264;0.218650568
3903;2.26921264;0.316803977
3904;2.163291376;0.262855114
3905;1.951448848;0.141769886
3906;1.633685056;0.070703125
3907;1.21;0
3908;1.21;0
3909;1.21;0
3910;1.21;0
3911;1.21;0
3912;1.21;0
3913;1.21;0
3914;1.21;0
3915;1.21;0
3916;1.21;0
3917;1.21;0
3918;1.21;0.018992898
3919;1.21;0.063901989
3920;1.21;0.139099432
3921;1.21;0.142911932
3922;1.21;0.179389205
3923;1.633685056;0.247215909
3924;1.951448848;0.262542614
3925;2.163291376;0.212201705
3926;2.26921264;0.210639205
3927;2.26921264;0.168863636
3928;2.163291376;0.10990767
3929;1.951448848;0.088291193
3930;1.633685056;0.041017045
3931;1.21;0.008269886
3932;1.21;0
3933;1.21;0
3934;1.21;0
3935;1.21;0
3936;1.21;0
3937;1.21;0
3938;1.21;0
3939;1.21;0
3940;1.21;0
3941;1.21;0.007452131
3942;1.21;0.042632102
3943;1.21;0.159417614
3944;1.21;0.293764205
3945;1.21;0.275511364
3946;1.21;0.16765625
3947;1.633685056;0.133450284
3948;1.951448848;0.249744318
3949;2.163291376;0.2303125
3950;2.26921264;0.167230114
3951;2.26921264;0.264900568
3952;2.163291376;0.161732955
3953;1.951448848;0.153693182
3954;1.633685056;0.019757102
3955;1.21;0
3956;1.21;0
3957;1.21;0
3958;1.21;0
3959;1.21;0
3960;1.21;0
3961;1.21;0
3962;1.21;0
3963;1.21;0
3964;1.21;0
3965;1.21;0.013323722
3966;1.21;0.015377841
3967;1.21;0.177599432
3968;1.21;0.368338068
3969;1.21;0.535340909
3970;1.21;0.663338068
3971;5.57925214;0.744502841
3972;8.856191245;0.772727273
3973;11.04081731;0.66703125
3974;12.13313035;0.569446023
3975;12.13313035;0.446292614
3976;11.04081731;0.242670455
3977;8.856191245;0.113242898
3978;5.57925214;0.031651989
3979;1.21;0.009351136
3980;1.21;0
3981;1.21;0
3982;1.21;0
3983;1.21;0
3984;1.21;0
3985;1.21;0
3986;1.21;0
3987;1.21;0
3988;1.21;0
3989;1.21;0.013667045
3990;1.21;0.014176136
3991;1.21;0.177571023
3992;1.21;0.363309659
3993;1.21;0.526136364
3994;1.21;0.640227273
3995;9.55129954;0.715028409
3996;15.80727419;0.742798295
3997;19.97792396;0.637826705
3998;20.428;0.551647727
3999;20.428;0.435
4000;19.97792396;0.2440625
4001;15.80727419;0.118653409
4002;9.55129954;0.037289773
4003;1.21;0.010866619
4004;1.21;0
4005;1.21;0
4006;1.21;0
4007;1.21;0
4008;1.21;0
4009;1.21;0
4010;1.21;0
4011;1.21;0
4012;1.21;0
4013;1.21;0.00933054
4014;1.21;0.036113636
4015;1.21;0.162542614
4016;1.21;0.307556818
4017;1.21;0.442599432
4018;1.21;0.584090909
4019;1.21;0.634673295
4020;1.21;0.691193182
4021;1.21;0.591974432
4022;1.21;0.539630682
4023;1.21;0.397471591
4024;1.21;0.24875
4025;1.21;0.122234375
4026;1.21;0.027764205
4027;1.21;0.003509943
4028;1.21;0
4029;1.21;0
4030;1.21;0
4031;1.21;0
4032;1.21;0
4033;1.21;0
4034;1.21;0
4035;1.21;0
4036;1.21;0
4037;1.21;0.007610795
4038;1.21;0.04053267
4039;1.21;0.158196023
4040;1.21;0.387088068
4041;1.21;0.546377841
4042;1.21;0.611420455
4043;1.21;0.561392045
4044;1.21;0.317301136
4045;1.21;0.149857955
4046;1.21;0.146036932
4047;1.21;0.224772727
4048;1.21;0.225369318
4049;1.21;0.135319602
4050;1.21;0.097714489
4051;1.21;0.005177131
4052;1.21;0
4053;1.21;0
4054;1.21;0
4055;1.21;0
4056;1.21;0
4057;1.21;0
4058;1.21;0
4059;1.21;0
4060;1.21;0
4061;1.21;0
4062;1.21;0.018852273
4063;1.21;0.073038352
4064;1.21;0.128990057
4065;1.21;0.186107955
4066;1.21;0.224616477
4067;1.633685056;0.238465909
4068;1.951448848;0.23265625
4069;2.163291376;0.240014205
4070;2.26921264;0.228039773
4071;2.26921264;0.185014205
4072;2.163291376;0.137669034
4073;1.951448848;0.083524148
4074;1.633685056;0.037099432
4075;1.21;0.005719602
4076;1.21;0
4077;1.21;0
4078;1.21;0
4079;1.21;0
4080;1.21;0
4081;1.21;0
4082;1.21;0
4083;1.21;0
4084;1.21;0
4085;1.21;0.009245455
4086;1.21;0.034555398
4087;1.21;0.154502841
4088;1.21;0.297826705
4089;1.21;0.407826705
4090;1.21;0.511235795
4091;1.633685056;0.580539773
4092;1.951448848;0.635454545
4093;2.163291376;0.579048295
4094;2.26921264;0.458224432
4095;2.26921264;0.377855114
4096;2.163291376;0.244786932
4097;1.951448848;0.119042614
4098;1.633685056;0.030477273
4099;1.21;0.003533097
4100;1.21;0
4101;1.21;0
4102;1.21;0
4103;1.21;0
4104;1.21;0
4105;1.21;0
4106;1.21;0
4107;1.21;0
4108;1.21;0
4109;1.21;0.009531392
4110;1.21;0.025821023
4111;1.21;0.16375
4112;1.21;0.333068182
4113;1.21;0.480553977
4114;1.21;0.575625
4115;1.633685056;0.612613636
4116;1.951448848;0.649673295
4117;2.163291376;0.557982955
4118;2.26921264;0.506505682
4119;2.26921264;0.398522727
4120;2.163291376;0.239332386
4121;1.951448848;0.117917614
4122;1.633685056;0.033065341
4123;1.21;0.008674432
4124;1.21;0
4125;1.21;0
4126;1.21;0
4127;1.21;0
4128;1.21;0
4129;1.21;0
4130;1.21;0
4131;1.21;0
4132;1.21;0
4133;1.21;0.003173153
4134;1.21;0.007278693
4135;1.21;0.171803977
4136;1.21;0.376477273
4137;1.21;0.556974432
4138;1.21;0.689275568
4139;2.692897696;0.674630682
4140;3.805070968;0.294772727
4141;4.546519816;0.345738636
4142;4.91724424;0.3440625
4143;4.91724424;0.298252841
4144;4.546519816;0.215909091
4145;3.805070968;0.11765625
4146;2.692897696;0.043315341
4147;1.21;0.00440767
4148;1.21;0
4149;1.21;0
4150;1.21;0
4151;1.21;0
4152;1.21;0
4153;1.21;0
4154;1.21;0
4155;1.21;0
4156;1.21;0
4157;1.21;0.006505256
4158;1.21;0.008468892
4159;1.21;0.152059659
4160;1.21;0.2459375
4161;1.21;0.389389205
4162;1.21;0.588196023
4163;4.016913496;0.748380682
4164;6.122098618;0.398508523
4165;7.525555366;0.383096591
4166;8.22728374;0.341122159
4167;8.22728374;0.323366477
4168;7.525555366;0.192571023
4169;7.525555366;0.135791193
4170;4.016913496;0.087089489
4171;1.21;0.006689489
4172;1.21;0.003403267
4173;1.21;0
4174;1.21;0
4175;1.21;0
4176;1.21;0
4177;1.21;0
4178;1.21;0
4179;1.21;0
4180;1.21;0
4181;1.21;0.001995313
4182;1.21;0.004365199
4183;1.21;0.1740625
4184;1.21;0.373011364
4185;1.21;0.502272727
4186;1.21;0.562940341
4187;1.21;0.598607955
4188;1.21;0.331519886
4189;1.21;0.354161932
4190;1.21;0.402130682
4191;1.21;0.281150568
4192;1.21;0.200511364
4193;1.21;0.156363636
4194;1.21;0.098809659
4195;1.21;0.035598011
4196;1.21;0
4197;1.21;0
4198;1.21;0
4199;1.21;0
4200;1.21;0
4201;1.21;0
4202;1.21;0
4203;1.21;0
4204;1.21;0
4205;1.21;0.001795739
4206;1.21;0.021419034
4207;1.21;0.157954545
4208;1.21;0.32
4209;1.21;0.45390625
4210;1.21;0.580553977
4211;1.21;0.587727273
4212;1.21;0.577670455
4213;1.21;0.545355114
4214;1.21;0.464161932
4215;1.21;0.396122159
4216;1.21;0.248082386
4217;1.21;0.130463068
4218;1.21;0.049339489
4219;1.21;0.004963494
4220;1.21;0
4221;1.21;0
4222;1.21;0
4223;1.21;0
4224;1.21;0
4225;1.21;0
4226;1.21;0
4227;1.21;0
4228;1.21;0
4229;1.21;0.001846733
4230;1.21;0.014122159
4231;1.21;0.168352273
4232;1.21;0.336036932
4233;1.21;0.468764205
4234;1.21;0.540795455
4235;1.633685056;0.605355114
4236;1.951448848;0.588650568
4237;2.163291376;0.501434659
4238;2.26921264;0.480028409
4239;2.26921264;0.407556818
4240;2.163291376;0.260213068
4241;1.951448848;0.153522727
4242;1.633685056;0.091923295
4243;1.21;0.037694602
4244;1.21;0
4245;1.21;0
4246;1.21;0
4247;1.21;0
4248;1.21;0
4249;1.21;0
4250;1.21;0
4251;1.21;0
4252;1.21;0
4253;1.21;0
4254;1.21;0.042387784
4255;1.21;0.1565625
4256;1.21;0.296022727
4257;1.21;0.467017045
4258;1.21;0.620340909
4259;1.633685056;0.714815341
4260;1.951448848;0.729573864
4261;2.163291376;0.564346591
4262;2.26921264;0.417286932
4263;2.26921264;0.325170455
4264;2.163291376;0.251789773
4265;1.951448848;0.161164773
4266;1.633685056;0.099829545
4267;1.21;0.035338068
4268;1.21;0
4269;1.21;0
4270;1.21;0
4271;1.21;0
4272;1.21;0
4273;1.21;0
4274;1.21;0
4275;1.21;0
4276;1.21;0
4277;1.21;0
4278;1.21;0.029897727
4279;1.21;0.098167614
4280;1.21;0.182357955
4281;1.21;0.282073864
4282;1.21;0.238835227
4283;1.633685056;0.24921875
4284;1.951448848;0.2990625
4285;2.163291376;0.287869318
4286;2.26921264;0.261136364
4287;2.26921264;0.2346875
4288;2.163291376;0.168991477
4289;1.951448848;0.146832386
4290;1.633685056;0.050775568
4291;1.21;0.011941619
4292;1.21;0
4293;1.21;0
4294;1.21;0
4295;1.21;0
4296;1.21;0
4297;1.21;0
4298;1.21;0
4299;1.21;0
4300;1.21;0
4301;1.21;0
4302;1.21;0.00664929
4303;1.21;0.041867898
4304;1.21;0.153778409
4305;1.21;0.206434659
4306;1.21;0.269133523
4307;2.692897696;0.370355114
4308;3.805070968;0.390184659
4309;4.546519816;0.332400568
4310;4.91724424;0.295056818
4311;4.91724424;0.303607955
4312;4.546519816;0.191448864
4313;3.805070968;0.150227273
4314;2.692897696;0.098846591
4315;1.21;0.021495739
4316;1.21;0
4317;1.21;0
4318;1.21;0
4319;1.21;0
4320;1.21;0
4321;1.21;0
4322;1.21;0
4323;1.21;0
4324;1.21;0
4325;1.21;0
4326;1.21;0.003763494
4327;1.21;0.172485795
4328;1.21;0.3240625
4329;1.21;0.389545455
4330;1.21;0.556818182
4331;4.016913496;0.745767045
4332;6.122098618;0.304715909
4333;7.525555366;0.288792614
4334;8.22728374;0.293167614
4335;8.22728374;0.251164773
4336;7.525555366;0.217102273
4337;7.525555366;0.159730114
4338;4.016913496;0.092670455
4339;1.21;0.01568608
4340;1.21;0
4341;1.21;0
4342;1.21;0
4343;1.21;0
4344;1.21;0
4345;1.21;0
4346;1.21;0
4347;1.21;0
4348;1.21;0
4349;1.21;0
4350;1.21;0.023822443
4351;1.21;0.16125
4352;1.21;0.379517045
4353;1.21;0.4959375
4354;1.21;0.562116477
4355;1.21;0.630525568
4356;1.21;0.576321023
4357;1.21;0.477258523
4358;1.21;0.359389205
4359;1.21;0.320255682
4360;1.21;0.258792614
4361;1.21;0.152173295
4362;1.21;0.07872017
4363;1.21;0.029487216
4364;1.21;0
4365;1.21;0
4366;1.21;0
4367;1.21;0
4368;1.21;0
4369;1.21;0
4370;1.21;0
4371;1.21;0
4372;1.21;0
4373;1.21;0
4374;1.21;0.038144886
4375;1.21;0.161647727
4376;1.21;0.330227273
4377;1.21;0.386221591
4378;1.21;0.138355114
4379;1.21;0.036482955
4380;1.21;0.039694602
4381;1.21;0.079818182
4382;1.21;0.402144886
4383;1.21;0.339815341
4384;1.21;0.254772727
4385;1.21;0.116241477
4386;1.21;0.027072443
4387;1.21;0.035933239
4388;1.21;0.002400568
4389;1.21;0
4390;1.21;0
4391;1.21;0
4392;1.21;0
4393;1.21;0
4394;1.21;0
4395;1.21;0
4396;1.21;0
4397;1.21;0
4398;1.21;0
4399;1.21;0.086119318
4400;1.21;0.083120739
4401;1.21;0.200355114
4402;1.21;0.343011364
4403;1.633685056;0.403678977
4404;1.951448848;0.453522727
4405;2.163291376;0.432414773
4406;2.26921264;0.344105114
4407;2.26921264;0.254119318
4408;2.163291376;0.165298295
4409;1.951448848;0.156519886
4410;1.633685056;0.046068182
4411;1.21;0.027105114
4412;1.21;0
4413;1.21;0
4414;1.21;0
4415;1.21;0
4416;1.21;0
4417;1.21;0
4418;1.21;0
4419;1.21;0
4420;1.21;0
4421;1.21;0
4422;1.21;0.010005398
4423;1.21;0.16421875
4424;1.21;0.362869318
4425;1.21;0.538977273
4426;1.21;0.667840909
4427;1.633685056;0.753267045
4428;1.951448848;0.791775568
4429;2.163291376;0.679772727
4430;2.26921264;0.586661932
4431;2.26921264;0.467926136
4432;2.163291376;0.249644886
4433;1.951448848;0.116174716
4434;1.633685056;0.027380682
4435;1.21;0.006663352
4436;1.21;0
4437;1.21;0
4438;1.21;0
4439;1.21;0
4440;1.21;0
4441;1.21;0
4442;1.21;0
4443;1.21;0
4444;1.21;0
4445;1.21;0
4446;1.21;0.019133523
4447;1.21;0.160724432
4448;1.21;0.345994318
4449;1.21;0.519659091
4450;1.21;0.635411932
4451;1.633685056;0.702769886
4452;1.951448848;0.727357955
4453;2.163291376;0.629857955
4454;2.26921264;0.549417614
4455;2.26921264;0.435269886
4456;2.163291376;0.2515625
4457;1.951448848;0.124569602
4458;1.633685056;0.041573864
4459;1.21;0.017284091
4460;1.21;0
4461;1.21;0
4462;1.21;0
4463;1.21;0
4464;1.21;0
4465;1.21;0
4466;1.21;0
4467;1.21;0
4468;1.21;0
4469;1.21;0
4470;1.21;0.002375284
4471;1.21;0.168423295
4472;1.21;0.379474432
4473;1.21;0.557542614
4474;1.21;0.685298295
4475;5.57925214;0.768039773
4476;8.856191245;0.803636364
4477;11.04081731;0.689971591
4478;12.13313035;0.596477273
4479;12.13313035;0.473835227
4480;11.04081731;0.25125
4481;8.856191245;0.11634233
4482;5.57925214;0.024693182
4483;1.21;0.003255398
4484;7.317953826;0
4485;9.353938434;0
4486;7.317953826;0
4487;1.21;0
4488;1.21;0
4489;1.21;0
4490;1.21;0
4491;1.21;0
4492;1.21;0
4493;1.21;0
4494;1.21;0.039941761
4495;1.21;0.153394886
4496;1.21;0.310028409
4497;6.63929229;0.454176136
4498;1.21;0.622457386
4499;9.55129954;0.638707386
4500;15.80727419;0.617329545
4501;19.97792396;0.5440625
4502;20.428;0.433238636
4503;20.428;0.352329545
4504;19.97792396;0.262244318
4505;15.80727419;0.150596591
4506;9.55129954;0.083346591
4507;1.21;0.03109375
4508;1.21;0
4509;1.21;0
4510;1.21;0
4511;1.21;0
4512;1.21;0
4513;1.21;0
4514;1.21;0
4515;1.21;0
4516;1.21;0
4517;1.21;0
4518;1.21;0.038393466
4519;1.21;0.088487216
4520;1.21;0.222698864
4521;1.21;0.341704545
4522;1.21;0.421392045
4523;1.21;0.321193182
4524;1.21;0.257386364
4525;1.21;0.281207386
4526;1.21;0.3259375
4527;1.21;0.312315341
4528;1.21;0.234375
4529;1.21;0.071474432
4530;1.21;0.004649006
4531;1.21;0.009021307
4532;1.21;0
4533;1.21;0
4534;1.21;0
4535;1.21;0
4536;1.21;0
4537;1.21;0
4538;1.21;0
4539;1.21;0
4540;1.21;0
4541;1.21;0
4542;1.21;0.010010938
4543;1.21;0.051987216
4544;1.21;0.074002841
4545;1.21;0.173636364
4546;1.21;0.173622159
4547;1.21;0.250681818
4548;1.21;0.257826705
4549;1.21;0.281875
4550;1.21;0.221349432
4551;1.21;0.203622159
4552;1.21;0.146491477
4553;1.21;0.113828125
4554;1.21;0.065522727
4555;1.21;0.016230114
4556;1.21;0
4557;1.21;0
4558;1.21;0
4559;1.21;0
4560;1.21;0
4561;1.21;0
4562;1.21;0
4563;1.21;0
4564;1.21;0
4565;1.21;0
4566;1.21;0.032289773
4567;1.21;0.138826705
4568;1.21;0.273565341
4569;1.21;0.385809659
4570;1.21;0.576477273
4571;1.633685056;0.534900568
4572;1.951448848;0.538423295
4573;2.163291376;0.511633523
4574;2.26921264;0.442244318
4575;2.26921264;0.360752841
4576;2.163291376;0.251903409
4577;1.951448848;0.123869318
4578;1.633685056;0.058073864
4579;1.21;0.002599574
4580;1.21;0
4581;1.21;0
4582;1.21;0
4583;1.21;0
4584;1.21;0
4585;1.21;0
4586;1.21;0
4587;1.21;0
4588;1.21;0
4589;1.21;0
4590;1.21;0.011234943
4591;1.21;0.133917614
4592;1.21;0.173579545
4593;1.21;0.410823864
4594;1.21;0.492670455
4595;1.633685056;0.690696023
4596;1.951448848;0.329019886
4597;2.163291376;0.400255682
4598;2.26921264;0.364985795
4599;2.26921264;0.3171875
4600;2.163291376;0.254971591
4601;1.951448848;0.133301136
4602;1.633685056;0.095106534
4603;1.21;0
4604;1.21;0
4605;1.21;0
4606;1.21;0
4607;1.21;0
4608;1.21;0
4609;1.21;0
4610;1.21;0
4611;1.21;0
4612;1.21;0
4613;1.21;0
4614;1.21;0.030443182
4615;1.21;0.095197443
4616;1.21;0.173948864
4617;1.21;0.230951705
4618;1.21;0.271264205
4619;1.633685056;0.095301136
4620;1.951448848;0.182301136
4621;2.163291376;0.150284091
4622;2.26921264;0.043365057
4623;2.26921264;0.229772727
4624;2.163291376;0.183480114
4625;1.951448848;0.141231534
4626;1.633685056;0.087609375
4627;1.21;0.030271307
4628;1.21;0
4629;1.21;0
4630;1.21;0
4631;1.21;0
4632;1.21;0
4633;1.21;0
4634;1.21;0
4635;1.21;0
4636;1.21;0
4637;1.21;0
4638;1.21;0.013038636
4639;1.21;0.047981534
4640;1.21;0.095083807
4641;1.21;0.137085227
4642;1.21;0.178920455
4643;2.692897696;0.207528409
4644;3.805070968;0.211264205
4645;4.546519816;0.204346591
4646;4.91724424;0.1884375
4647;4.91724424;0.164517045
4648;4.546519816;0.108829545
4649;3.805070968;0.085613636
4650;2.692897696;0.04409375
4651;1.21;0.00833892
4652;1.21;0
4653;1.21;0
4654;1.21;0
4655;1.21;0
4656;1.21;0
4657;1.21;0
4658;1.21;0
4659;1.21;0
4660;1.21;0
4661;1.21;0
4662;1.21;0.00803679
4663;1.21;0.05293892
4664;1.21;0.138245739
4665;1.21;0.180440341
4666;1.21;0.225227273
4667;4.016913496;0.283153409
4668;6.122098618;0.265724432
4669;7.525555366;0.270383523
4670;8.22728374;0.248210227
4671;8.22728374;0.212017045
4672;7.525555366;0.139137784
4673;7.525555366;0.070879261
4674;4.016913496;0.049444602
4675;1.21;0.017545455
4676;1.21;0
4677;1.21;0
4678;1.21;0
4679;1.21;0
4680;1.21;0
4681;1.21;0
4682;1.21;0
4683;1.21;0
4684;1.21;0
4685;1.21;0
4686;1.21;0.009601989
4687;1.21;0.154616477
4688;1.21;0.359460227
4689;1.21;0.544573864
4690;1.21;0.679701705
4691;1.21;0.763181818
4692;1.21;0.794943182
4693;1.21;0.685142045
4694;1.21;0.594133523
4695;1.21;0.451235795
4696;1.21;0.256235795
4697;1.21;0.121384943
4698;1.21;0.029119318
4699;1.21;0.010534801
4700;1.21;0
4701;1.21;0
4702;1.21;0
4703;1.21;0
4704;1.21;0
4705;1.21;0
4706;1.21;0
4707;1.21;0
4708;1.21;0
4709;1.21;0
4710;1.21;0.00890483
4711;1.21;0.152301136
4712;1.21;0.354446023
4713;1.21;0.534815341
4714;1.21;0.6709375
4715;1.21;0.757286932
4716;1.21;0.792542614
4717;1.21;0.686704545
4718;1.21;0.593693182
4719;1.21;0.451207386
4720;1.21;0.250710227
4721;1.21;0.116653409
4722;1.21;0.021247159
4723;1.21;0.006156676
4724;1.21;0
4725;1.21;0
4726;1.21;0
4727;1.21;0
4728;1.21;0
4729;1.21;0
4730;1.21;0
4731;1.21;0
4732;1.21;0
4733;1.21;0
4734;1.21;0.022122159
4735;1.21;0.143423295
4736;1.21;0.307954545
4737;1.21;0.464446023
4738;1.21;0.591235795
4739;1.633685056;0.673366477
4740;1.951448848;0.715440341
4741;2.163291376;0.623181818
4742;2.26921264;0.546292614
4743;2.26921264;0.404247159
4744;2.163291376;0.251008523
4745;1.951448848;0.120411932
4746;1.633685056;0.020585227
4747;1.21;0.005922301
4748;1.21;0
4749;1.21;0
4750;1.21;0
4751;1.21;0
4752;1.21;0
4753;1.21;0
4754;1.21;0
4755;1.21;0
4756;1.21;0
4757;1.21;0
4758;1.21;0.011874148
4759;1.21;0.063078125
4760;1.21;0.117568182
4761;1.21;0.17203125
4762;1.21;0.202755682
4763;1.633685056;0.227514205
4764;1.951448848;0.241107955
4765;2.163291376;0.236008523
4766;2.26921264;0.220042614
4767;2.26921264;0.174872159
4768;2.163291376;0.129323864
4769;1.951448848;0.087384943
4770;1.633685056;0.039600852
4771;1.21;0.006541903
4772;1.21;0
4773;1.21;0
4774;1.21;0
4775;1.21;0
4776;1.21;0
4777;1.21;0
4778;1.21;0
4779;1.21;0
4780;1.21;0
4781;1.21;0
4782;1.21;0.006647017
4783;1.21;0.039366477
4784;1.21;0.08565483
4785;1.21;0.115203125
4786;1.21;0.1465625
4787;1.633685056;0.164559659
4788;1.951448848;0.176747159
4789;2.163291376;0.171349432
4790;2.26921264;0.163139205
4791;2.26921264;0.126568182
4792;2.163291376;0.095789773
4793;1.951448848;0.065556818
4794;1.633685056;0.030509943
4795;1.21;0.004547017
4796;1.21;0
4797;1.21;0
4798;1.21;0
4799;1.21;0
4800;1.21;0
4801;1.21;0
4802;1.21;0
4803;1.21;0
4804;1.21;0
4805;1.21;0
4806;1.21;0.029080966
4807;1.21;0.105475852
4808;1.21;0.183096591
4809;1.21;0.236377841
4810;1.21;0.340965909
4811;2.692897696;0.358025568
4812;3.805070968;0.376988636
4813;4.546519816;0.345440341
4814;4.91724424;0.322301136
4815;4.91724424;0.283238636
4816;4.546519816;0.201278409
4817;3.805070968;0.141204545
4818;2.692897696;0.063934659
4819;1.21;0.014299716
4820;1.21;0
4821;1.21;0
4822;1.21;0
4823;1.21;0
4824;1.21;0
4825;1.21;0
4826;1.21;0
4827;1.21;0
4828;1.21;0
4829;1.21;0
4830;1.21;0.004981108
4831;1.21;0.138826705
4832;1.21;0.338678977
4833;1.21;0.514119318
4834;1.21;0.637755682
4835;9.55129954;0.715923295
4836;15.80727419;0.746946023
4837;19.97792396;0.643352273
4838;20.428;0.553323864
4839;20.428;0.419744318
4840;19.97792396;0.231321023
4841;15.80727419;0.106622159
4842;9.55129954;0.016356534
4843;1.21;0.004700568
4844;1.21;0
4845;1.21;0
4846;1.21;0
4847;1.21;0
4848;1.21;0
4849;1.21;0
4850;1.21;0
4851;1.21;0
4852;1.21;0
4853;1.21;0
4854;1.21;0.004265057
4855;1.21;0.137396307
4856;1.21;0.332045455
4857;1.21;0.500511364
4858;1.21;0.624303977
4859;1.21;0.706448864
4860;1.21;0.740397727
4861;1.21;0.641576705
4862;1.21;0.556988636
4863;1.21;0.425
4864;1.21;0.235142045
4865;1.21;0.099386364
4866;1.21;0.014168182
4867;1.21;0
4868;1.21;0
4869;1.21;0
4870;1.21;0
4871;1.21;0
4872;1.21;0
4873;1.21;0
4874;1.21;0
4875;1.21;0
4876;1.21;0
4877;1.21;0
4878;1.21;0.002365909
4879;1.21;0.14078267
4880;1.21;0.348465909
4881;1.21;0.527457386
4882;1.21;0.657471591
4883;1.21;0.740710227
4884;1.21;0.772102273
4885;1.21;0.661051136
4886;1.21;0.566633523
4887;1.21;0.431747159
4888;1.21;0.237585227
4889;1.21;0.100058239
4890;1.21;0.01509233
4891;1.21;0.002983807
4892;1.21;0
4893;1.21;0
4894;1.21;0
4895;1.21;0
4896;1.21;0
4897;1.21;0
4898;1.21;0
4899;1.21;0
4900;1.21;0
4901;1.21;0
4902;1.21;0.004855398
4903;1.21;0.138130682
4904;1.21;0.336903409
4905;1.21;0.515241477
4906;1.21;0.63421875
4907;1.633685056;0.710411932
4908;1.951448848;0.739758523
4909;2.163291376;0.635525568
4910;2.26921264;0.553508523
4911;2.26921264;0.417755682
4912;2.163291376;0.239076705
4913;1.951448848;0.105382102
4914;1.633685056;0.023705966
4915;1.21;0.008946591
4916;1.21;0
4917;1.21;0
4918;1.21;0
4919;1.21;0
4920;1.21;0
4921;1.21;0
4922;1.21;0
4923;1.21;0
4924;1.21;0
4925;1.21;0
4926;1.21;0.006660511
4927;1.21;0.138349432
4928;1.21;0.333821023
4929;1.21;0.507230114
4930;1.21;0.631278409
4931;1.633685056;0.715625
4932;1.951448848;0.750142045
4933;2.163291376;0.649715909
4934;2.26921264;0.559176136
4935;2.26921264;0.425
4936;2.163291376;0.243508523
4937;1.951448848;0.104724432
4938;1.633685056;0.020600852
4939;1.21;0.00588821
4940;1.21;0
4941;1.21;0
4942;1.21;0
4943;1.21;0
4944;1.21;0
4945;1.21;0
4946;1.21;0
4947;1.21;0
4948;1.21;0
4949;1.21;0
4950;1.21;0.014394886
4951;1.21;0.136352273
4952;1.21;0.288963068
4953;1.21;0.442357955
4954;1.21;0.622826705
4955;1.633685056;0.710056818
4956;1.951448848;0.597414773
4957;2.163291376;0.513551136
4958;2.26921264;0.464474432
4959;2.26921264;0.372144886
4960;2.163291376;0.251534091
4961;1.951448848;0.139213068
4962;1.633685056;0.056633523
4963;1.21;0.025106534
4964;1.21;0
4965;1.21;0
4966;1.21;0
4967;1.21;0
4968;1.21;0
4969;1.21;0
4970;1.21;0
4971;1.21;0
4972;1.21;0
4973;1.21;0
4974;1.21;0.012900568
4975;1.21;0.10871733
4976;1.21;0.135362216
4977;1.21;0.117815341
4978;1.21;0.260014205
4979;2.692897696;0.354957386
4980;3.805070968;0.444105114
4981;4.546519816;0.309801136
4982;4.91724424;0.604758523
4983;4.91724424;0.159914773
4984;4.546519816;0.253693182
4985;3.805070968;0.10384517
4986;2.692897696;0.010902273
4987;1.21;0.005079261
4988;1.21;0
4989;1.21;0
4990;1.21;0
4991;1.21;0
4992;1.21;0
4993;1.21;0
4994;1.21;0
4995;1.21;0
4996;1.21;0
4997;1.21;0
